,model prediction,sex,residence,year_of_birth,language population,village population,mother tongue,elevation,pred
7611,direct,ж,Khlyut,1958.0,63939.0,787.0,лезгинский,1217.13757324219,0.11516680113312765
7612,direct,ж,Khnov,1958.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.7179639420900974
7613,direct,ж,Khpyuk,1958.0,7886.0,397.0,агульский,2186.0732421875,0.927283055272952
7614,direct,ж,Kiche,1958.0,8229.0,188.0,рутульский,1291.65612792969,1.066636611023998
7615,direct,ж,Kidero,1958.0,2980.0,283.0,цезский,1900.54162597656,1.3030037463680424
7616,direct,ж,Kina,1958.0,8229.0,196.0,рутульский,1573.32702636719,0.8414825112777613
7617,direct,ж,Kizhani,1958.0,117613.0,309.0,аварский,1515.361328125,0.3550598471918653
7618,direct,ж,Kubachi,1958.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.2990814616059371
7619,direct,ж,Kuli,1958.0,31987.0,2430.0,лакский,1955.77087402344,0.014887580147904532
7620,direct,ж,Kuli,1958.0,31987.0,2430.0,лакский,1955.77087402344,0.014887580147904532
7621,direct,ж,Kurdul,1958.0,3319.0,205.0,цахурский,1880.81872558594,0.8218295073490078
7622,direct,ж,Mallakent,1958.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.6643819888694602
7623,direct,ж,Megeb,1958.0,710.0,710.0,мегебский,1712.15393066406,0.8980220160572326
7624,direct,ж,Mikik,1958.0,3319.0,258.0,цахурский,1640.0,0.7563547642437798
7625,direct,ж,Mukar,1958.0,31987.0,249.0,лакский,1667.02294921875,0.2658053184603124
7626,direct,ж,Obokh,1958.0,117613.0,408.0,аварский,1765.45129394531,0.3425928710666901
7627,direct,ж,Richa,1958.0,7886.0,885.0,агульский,2053.85205078125,0.4677819573366142
7628,direct,ж,Rikvani,1958.0,4984.0,836.0,андийский,1874.55419921875,0.9390246199582951
7629,direct,ж,Rutul,1958.0,8229.0,1769.0,рутульский,1342.49267578125,0.6216678860760583
7630,direct,ж,Shangoda,1958.0,117613.0,175.0,аварский,1504.90002441406,0.29141300761623884
7631,direct,ж,Shukty,1958.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.13000025879350505
7632,direct,ж,Sutbuk,1958.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.7373125625137674
7633,direct,ж,Tad-Magitl,1958.0,2902.0,295.0,ахвахский,1457.0,1.0906336160802153
7634,direct,ж,Tlibisho,1958.0,3052.0,250.0,багвалинский,1667.69287109375,1.1393894614769182
7635,direct,ж,Tsukhta,1958.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.20793421608296864
7636,direct,ж,Tsulikana,1958.0,31987.0,272.0,лакский,1746.52551269531,0.19380940001343705
7637,direct,ж,Tukita,1958.0,127.0,127.0,тукитинский,1939.52868652344,1.1424380483544792
7638,direct,ж,Tukita,1958.0,127.0,127.0,тукитинский,1939.52868652344,1.1424380483544792
7639,direct,ж,Upper Ubekimakhi,1958.0,14258.0,411.0,цудахарский даргинский,1246.0,0.5835247276309319
7640,direct,ж,Uragi,1958.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.7373125625137674
7641,direct,ж,Uri,1958.0,31987.0,311.0,лакский,1666.2683105468802,0.25942530396478275
7642,direct,ж,Urtsaki,1958.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.6129426642335074
7643,direct,ж,Zilo,1958.0,4984.0,510.0,андийский,1202.365234375,0.9133031962435152
7644,direct,м,Balkhar,1958.0,31987.0,1195.0,лакский,1658.48388671875,0.20324061249297626
7645,direct,м,Bezhta,1958.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.0950450479505314
7646,direct,м,Burkikhan,1958.0,7886.0,780.0,агульский,1917.4191894531305,0.1079806651054099
7647,direct,м,Chabanmakhi,1958.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.24944778325227365
7648,direct,м,Chankurbe,1958.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.412110642955252
7649,direct,м,Chirag,1958.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.4411332465716325
7650,direct,м,Chuni,1958.0,117613.0,342.0,аварский,1375.91101074219,0.7784661864219173
7651,direct,м,Darvag,1958.0,16786.0,1223.0,азербайджанский,355.02688598632795,-0.00045496938817875146
7652,direct,м,Dorgeli,1958.0,47605.0,3162.0,кумыкский,667.396423339844,0.012795161407809051
7653,direct,м,Durangi,1958.0,117613.0,345.0,аварский,1040.05541992188,0.39993234803539895
7654,direct,м,Dyubek,1958.0,24826.0,1041.0,табасаранский,450.744720458984,0.23578774258499186
7655,direct,м,Dzhavgat,1958.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.6964756788032241
7656,direct,м,Ersi,1958.0,16786.0,1197.0,азербайджанский,407.0,0.1279415243857171
7657,direct,м,Fiy,1958.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.7942467779067787
7658,direct,м,Gdym,1958.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7644208113106651
7659,direct,м,Gelmets,1958.0,3319.0,403.0,цахурский,1750.0,0.5477893698793812
7660,direct,м,Hinuq,1958.0,150.0,150.0,гинухский,1941.0,2.856099322195286
7661,direct,м,Ikhrek,1958.0,8229.0,1456.0,рутульский,1792.92919921875,0.5667521180656441
7662,direct,м,Karata,1958.0,4336.0,1262.0,каратинский,1463.62890625,0.773852513310569
7663,direct,м,Khlyut,1958.0,63939.0,787.0,лезгинский,1217.13757324219,0.11516680113312765
7664,direct,м,Khnov,1958.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.7179639420900974
7665,direct,м,Khpyuk,1958.0,7886.0,397.0,агульский,2186.0732421875,0.927283055272952
7666,direct,м,Kiche,1958.0,8229.0,188.0,рутульский,1291.65612792969,1.066636611023998
7667,direct,м,Kidero,1958.0,2980.0,283.0,цезский,1900.54162597656,1.3030037463680424
7668,direct,м,Kina,1958.0,8229.0,196.0,рутульский,1573.32702636719,0.8414825112777613
7669,direct,м,Kizhani,1958.0,117613.0,309.0,аварский,1515.361328125,0.3550598471918653
7670,direct,м,Kubachi,1958.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.2990814616059371
7671,direct,м,Kuli,1958.0,31987.0,2430.0,лакский,1955.77087402344,0.014887580147904532
7672,direct,м,Kuli,1958.0,31987.0,2430.0,лакский,1955.77087402344,0.014887580147904532
7673,direct,м,Kurdul,1958.0,3319.0,205.0,цахурский,1880.81872558594,0.8218295073490078
7674,direct,м,Mallakent,1958.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.6643819888694602
7675,direct,м,Megeb,1958.0,710.0,710.0,мегебский,1712.15393066406,0.8980220160572326
7676,direct,м,Mikik,1958.0,3319.0,258.0,цахурский,1640.0,0.7563547642437798
7677,direct,м,Mukar,1958.0,31987.0,249.0,лакский,1667.02294921875,0.2658053184603124
7678,direct,м,Obokh,1958.0,117613.0,408.0,аварский,1765.45129394531,0.3425928710666901
7679,direct,м,Richa,1958.0,7886.0,885.0,агульский,2053.85205078125,0.4677819573366142
7680,direct,м,Rikvani,1958.0,4984.0,836.0,андийский,1874.55419921875,0.9390246199582951
7681,direct,м,Rutul,1958.0,8229.0,1769.0,рутульский,1342.49267578125,0.6216678860760583
7682,direct,м,Shangoda,1958.0,117613.0,175.0,аварский,1504.90002441406,0.29141300761623884
7683,direct,м,Shukty,1958.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.13000025879350505
7684,direct,м,Sutbuk,1958.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.7373125625137674
7685,direct,м,Tad-Magitl,1958.0,2902.0,295.0,ахвахский,1457.0,1.0906336160802153
7686,direct,м,Tlibisho,1958.0,3052.0,250.0,багвалинский,1667.69287109375,1.1393894614769182
7687,direct,м,Tsukhta,1958.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.20793421608296864
7688,direct,м,Tsulikana,1958.0,31987.0,272.0,лакский,1746.52551269531,0.19380940001343705
7689,direct,м,Tukita,1958.0,127.0,127.0,тукитинский,1939.52868652344,1.1424380483544792
7690,direct,м,Tukita,1958.0,127.0,127.0,тукитинский,1939.52868652344,1.1424380483544792
7691,direct,м,Upper Ubekimakhi,1958.0,14258.0,411.0,цудахарский даргинский,1246.0,0.5835247276309319
7692,direct,м,Uragi,1958.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.7373125625137674
7693,direct,м,Uri,1958.0,31987.0,311.0,лакский,1666.2683105468802,0.25942530396478275
7694,direct,м,Urtsaki,1958.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.6129426642335074
7695,direct,м,Zilo,1958.0,4984.0,510.0,андийский,1202.365234375,0.9133031962435152
7696,indirect,ж,Balkhar,1959.0,31987.0,1195.0,лакский,1658.48388671875,0.16883468914138142
7697,indirect,ж,Bezhta,1959.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.2035415125214417
7698,indirect,ж,Burkikhan,1959.0,7886.0,780.0,агульский,1917.4191894531305,0.4918711428034673
7699,indirect,ж,Chabanmakhi,1959.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.7478979912129183
7700,indirect,ж,Chankurbe,1959.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.6647686680814942
7701,indirect,ж,Chirag,1959.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.6966426807516982
7702,indirect,ж,Chuni,1959.0,117613.0,342.0,аварский,1375.91101074219,0.6078463785373829
7703,indirect,ж,Darvag,1959.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.0006539137873627919
7704,indirect,ж,Dorgeli,1959.0,47605.0,3162.0,кумыкский,667.396423339844,-0.029037772842441373
7705,indirect,ж,Durangi,1959.0,117613.0,345.0,аварский,1040.05541992188,0.08066628398343834
7706,indirect,ж,Dyubek,1959.0,24826.0,1041.0,табасаранский,450.744720458984,0.3444142356032289
7707,indirect,ж,Dzhavgat,1959.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.8472541931835366
7708,indirect,ж,Ersi,1959.0,16786.0,1197.0,азербайджанский,407.0,0.028478498788212174
7709,indirect,ж,Fiy,1959.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.2680561236027851
7710,indirect,ж,Gdym,1959.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7560231485570859
7711,indirect,ж,Gelmets,1959.0,3319.0,403.0,цахурский,1750.0,0.8838387798947064
7712,indirect,ж,Hinuq,1959.0,150.0,150.0,гинухский,1941.0,1.5556718142640176
7713,indirect,ж,Ikhrek,1959.0,8229.0,1456.0,рутульский,1792.92919921875,0.5512877137542115
7714,indirect,ж,Karata,1959.0,4336.0,1262.0,каратинский,1463.62890625,0.938072289731998
7715,indirect,ж,Khlyut,1959.0,63939.0,787.0,лезгинский,1217.13757324219,0.15591938273902606
7716,indirect,ж,Khnov,1959.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.6397727741458079
7717,indirect,ж,Khpyuk,1959.0,7886.0,397.0,агульский,2186.0732421875,0.9891006322293392
7718,indirect,ж,Kiche,1959.0,8229.0,188.0,рутульский,1291.65612792969,0.9327467481154548
7719,indirect,ж,Kidero,1959.0,2980.0,283.0,цезский,1900.54162597656,1.1147374591918515
7720,indirect,ж,Kina,1959.0,8229.0,196.0,рутульский,1573.32702636719,0.8046695499463407
7721,indirect,ж,Kizhani,1959.0,117613.0,309.0,аварский,1515.361328125,0.14734614640964033
7722,indirect,ж,Kubachi,1959.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.3863164466262601
7723,indirect,ж,Kuli,1959.0,31987.0,2430.0,лакский,1955.77087402344,0.04316158808957117
7724,indirect,ж,Kuli,1959.0,31987.0,2430.0,лакский,1955.77087402344,0.04316158808957117
7725,indirect,ж,Kurdul,1959.0,3319.0,205.0,цахурский,1880.81872558594,0.7448512713592164
7726,indirect,ж,Mallakent,1959.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.8235891466919426
7727,indirect,ж,Megeb,1959.0,710.0,710.0,мегебский,1712.15393066406,1.117044665690967
7728,indirect,ж,Mikik,1959.0,3319.0,258.0,цахурский,1640.0,0.8306823516523958
7729,indirect,ж,Mukar,1959.0,31987.0,249.0,лакский,1667.02294921875,0.06568177469805198
7730,indirect,ж,Obokh,1959.0,117613.0,408.0,аварский,1765.45129394531,0.1458328866169571
7731,indirect,ж,Richa,1959.0,7886.0,885.0,агульский,2053.85205078125,0.7347427135265456
7732,indirect,ж,Rikvani,1959.0,4984.0,836.0,андийский,1874.55419921875,1.0033640768729126
7733,indirect,ж,Rutul,1959.0,8229.0,1769.0,рутульский,1342.49267578125,0.798704305681358
7734,indirect,ж,Shangoda,1959.0,117613.0,175.0,аварский,1504.90002441406,0.13863175267386935
7735,indirect,ж,Shukty,1959.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.10037430109026076
7736,indirect,ж,Sutbuk,1959.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.7419146285135866
7737,indirect,ж,Tad-Magitl,1959.0,2902.0,295.0,ахвахский,1457.0,1.094059643221941
7738,indirect,ж,Tlibisho,1959.0,3052.0,250.0,багвалинский,1667.69287109375,1.1247165948753894
7739,indirect,ж,Tsukhta,1959.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.06780466788827832
7740,indirect,ж,Tsulikana,1959.0,31987.0,272.0,лакский,1746.52551269531,0.4363218411951606
7741,indirect,ж,Tukita,1959.0,127.0,127.0,тукитинский,1939.52868652344,1.3751526284509203
7742,indirect,ж,Tukita,1959.0,127.0,127.0,тукитинский,1939.52868652344,1.3751526284509203
7743,indirect,ж,Upper Ubekimakhi,1959.0,14258.0,411.0,цудахарский даргинский,1246.0,0.7842633341599181
7744,indirect,ж,Uragi,1959.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.7063873766282708
7745,indirect,ж,Uri,1959.0,31987.0,311.0,лакский,1666.2683105468802,0.28825582539642164
7746,indirect,ж,Urtsaki,1959.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.7419146285135866
7747,indirect,ж,Zilo,1959.0,4984.0,510.0,андийский,1202.365234375,0.9908395969886016
7748,indirect,м,Balkhar,1959.0,31987.0,1195.0,лакский,1658.48388671875,0.16883468914138142
7749,indirect,м,Bezhta,1959.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.2035415125214417
7750,indirect,м,Burkikhan,1959.0,7886.0,780.0,агульский,1917.4191894531305,0.4918711428034673
7751,indirect,м,Chabanmakhi,1959.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.7478979912129183
7752,indirect,м,Chankurbe,1959.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.6647686680814942
7753,indirect,м,Chirag,1959.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.6966426807516982
7754,indirect,м,Chuni,1959.0,117613.0,342.0,аварский,1375.91101074219,0.6078463785373829
7755,indirect,м,Darvag,1959.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.0006539137873627919
7756,indirect,м,Dorgeli,1959.0,47605.0,3162.0,кумыкский,667.396423339844,-0.029037772842441373
7757,indirect,м,Durangi,1959.0,117613.0,345.0,аварский,1040.05541992188,0.08066628398343834
7758,indirect,м,Dyubek,1959.0,24826.0,1041.0,табасаранский,450.744720458984,0.3444142356032289
7759,indirect,м,Dzhavgat,1959.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.8472541931835366
7760,indirect,м,Ersi,1959.0,16786.0,1197.0,азербайджанский,407.0,0.028478498788212174
7761,indirect,м,Fiy,1959.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.2680561236027851
7762,indirect,м,Gdym,1959.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7560231485570859
7763,indirect,м,Gelmets,1959.0,3319.0,403.0,цахурский,1750.0,0.8838387798947064
7764,indirect,м,Hinuq,1959.0,150.0,150.0,гинухский,1941.0,1.5556718142640176
7765,indirect,м,Ikhrek,1959.0,8229.0,1456.0,рутульский,1792.92919921875,0.5512877137542115
7766,indirect,м,Karata,1959.0,4336.0,1262.0,каратинский,1463.62890625,0.938072289731998
7767,indirect,м,Khlyut,1959.0,63939.0,787.0,лезгинский,1217.13757324219,0.15591938273902606
7768,indirect,м,Khnov,1959.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.6397727741458079
7769,indirect,м,Khpyuk,1959.0,7886.0,397.0,агульский,2186.0732421875,0.9891006322293392
7770,indirect,м,Kiche,1959.0,8229.0,188.0,рутульский,1291.65612792969,0.9327467481154548
7771,indirect,м,Kidero,1959.0,2980.0,283.0,цезский,1900.54162597656,1.1147374591918515
7772,indirect,м,Kina,1959.0,8229.0,196.0,рутульский,1573.32702636719,0.8046695499463407
7773,indirect,м,Kizhani,1959.0,117613.0,309.0,аварский,1515.361328125,0.14734614640964033
7774,indirect,м,Kubachi,1959.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.3863164466262601
7775,indirect,м,Kuli,1959.0,31987.0,2430.0,лакский,1955.77087402344,0.04316158808957117
7776,indirect,м,Kuli,1959.0,31987.0,2430.0,лакский,1955.77087402344,0.04316158808957117
7777,indirect,м,Kurdul,1959.0,3319.0,205.0,цахурский,1880.81872558594,0.7448512713592164
7778,indirect,м,Mallakent,1959.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.8235891466919426
7779,indirect,м,Megeb,1959.0,710.0,710.0,мегебский,1712.15393066406,1.117044665690967
7780,indirect,м,Mikik,1959.0,3319.0,258.0,цахурский,1640.0,0.8306823516523958
7781,indirect,м,Mukar,1959.0,31987.0,249.0,лакский,1667.02294921875,0.06568177469805198
7782,indirect,м,Obokh,1959.0,117613.0,408.0,аварский,1765.45129394531,0.1458328866169571
7783,indirect,м,Richa,1959.0,7886.0,885.0,агульский,2053.85205078125,0.7347427135265456
7784,indirect,м,Rikvani,1959.0,4984.0,836.0,андийский,1874.55419921875,1.0033640768729126
7785,indirect,м,Rutul,1959.0,8229.0,1769.0,рутульский,1342.49267578125,0.798704305681358
7786,indirect,м,Shangoda,1959.0,117613.0,175.0,аварский,1504.90002441406,0.13863175267386935
7787,indirect,м,Shukty,1959.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.10037430109026076
7788,indirect,м,Sutbuk,1959.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.7419146285135866
7789,indirect,м,Tad-Magitl,1959.0,2902.0,295.0,ахвахский,1457.0,1.094059643221941
7790,indirect,м,Tlibisho,1959.0,3052.0,250.0,багвалинский,1667.69287109375,1.1247165948753894
7791,indirect,м,Tsukhta,1959.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.06780466788827832
7792,indirect,м,Tsulikana,1959.0,31987.0,272.0,лакский,1746.52551269531,0.4363218411951606
7793,indirect,м,Tukita,1959.0,127.0,127.0,тукитинский,1939.52868652344,1.3751526284509203
7794,indirect,м,Tukita,1959.0,127.0,127.0,тукитинский,1939.52868652344,1.3751526284509203
7795,indirect,м,Upper Ubekimakhi,1959.0,14258.0,411.0,цудахарский даргинский,1246.0,0.7842633341599181
7796,indirect,м,Uragi,1959.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.7063873766282708
7797,indirect,м,Uri,1959.0,31987.0,311.0,лакский,1666.2683105468802,0.28825582539642164
7798,indirect,м,Urtsaki,1959.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.7419146285135866
7799,indirect,м,Zilo,1959.0,4984.0,510.0,андийский,1202.365234375,0.9908395969886016
7800,direct,ж,Balkhar,1959.0,31987.0,1195.0,лакский,1658.48388671875,0.20324061249297626
7801,direct,ж,Bezhta,1959.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.1900450479505316
7802,direct,ж,Burkikhan,1959.0,7886.0,780.0,агульский,1917.4191894531305,0.1079806651054099
7803,direct,ж,Chabanmakhi,1959.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.24944778325227365
7804,direct,ж,Chankurbe,1959.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.412110642955252
7805,direct,ж,Chirag,1959.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.4411332465716325
7806,direct,ж,Chuni,1959.0,117613.0,342.0,аварский,1375.91101074219,0.6509968599724986
7807,direct,ж,Darvag,1959.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.01196979378304608
7808,direct,ж,Dorgeli,1959.0,47605.0,3162.0,кумыкский,667.396423339844,0.012795161407809051
7809,direct,ж,Durangi,1959.0,117613.0,345.0,аварский,1040.05541992188,0.27246302158598
7810,direct,ж,Dyubek,1959.0,24826.0,1041.0,табасаранский,450.744720458984,0.23578774258499186
7811,direct,ж,Dzhavgat,1959.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.6964756788032241
7812,direct,ж,Ersi,1959.0,16786.0,1197.0,азербайджанский,407.0,0.1279415243857171
7813,direct,ж,Fiy,1959.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.3448900789228509
7814,direct,ж,Gdym,1959.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.5643946711849919
7815,direct,ж,Gelmets,1959.0,3319.0,403.0,цахурский,1750.0,0.5477893698793812
7816,direct,ж,Hinuq,1959.0,150.0,150.0,гинухский,1941.0,2.856099322195286
7817,direct,ж,Ikhrek,1959.0,8229.0,1456.0,рутульский,1792.92919921875,0.5667521180656441
7818,direct,ж,Karata,1959.0,4336.0,1262.0,каратинский,1463.62890625,0.773852513310569
7819,direct,ж,Khlyut,1959.0,63939.0,787.0,лезгинский,1217.13757324219,0.12733668593338046
7820,direct,ж,Khnov,1959.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.7179639420900974
7821,direct,ж,Khpyuk,1959.0,7886.0,397.0,агульский,2186.0732421875,0.927283055272952
7822,direct,ж,Kiche,1959.0,8229.0,188.0,рутульский,1291.65612792969,1.066636611023998
7823,direct,ж,Kidero,1959.0,2980.0,283.0,цезский,1900.54162597656,1.3030037463680424
7824,direct,ж,Kina,1959.0,8229.0,196.0,рутульский,1573.32702636719,0.8414825112777613
7825,direct,ж,Kizhani,1959.0,117613.0,309.0,аварский,1515.361328125,0.2687598336213685
7826,direct,ж,Kubachi,1959.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.2990814616059371
7827,direct,ж,Kuli,1959.0,31987.0,2430.0,лакский,1955.77087402344,0.014887580147904532
7828,direct,ж,Kuli,1959.0,31987.0,2430.0,лакский,1955.77087402344,0.014887580147904532
7829,direct,ж,Kurdul,1959.0,3319.0,205.0,цахурский,1880.81872558594,0.8218295073490078
7830,direct,ж,Mallakent,1959.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.6643819888694602
7831,direct,ж,Megeb,1959.0,710.0,710.0,мегебский,1712.15393066406,0.8980220160572326
7832,direct,ж,Mikik,1959.0,3319.0,258.0,цахурский,1640.0,0.7563547642437798
7833,direct,ж,Mukar,1959.0,31987.0,249.0,лакский,1667.02294921875,0.2658053184603124
7834,direct,ж,Obokh,1959.0,117613.0,408.0,аварский,1765.45129394531,0.21512354461727115
7835,direct,ж,Richa,1959.0,7886.0,885.0,агульский,2053.85205078125,0.2682520818186996
7836,direct,ж,Rikvani,1959.0,4984.0,836.0,андийский,1874.55419921875,0.9390246199582951
7837,direct,ж,Rutul,1959.0,8229.0,1769.0,рутульский,1342.49267578125,0.6216678860760583
7838,direct,ж,Shangoda,1959.0,117613.0,175.0,аварский,1504.90002441406,0.16394368116681984
7839,direct,ж,Shukty,1959.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.13000025879350505
7840,direct,ж,Sutbuk,1959.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.7373125625137674
7841,direct,ж,Tad-Magitl,1959.0,2902.0,295.0,ахвахский,1457.0,1.0906336160802153
7842,direct,ж,Tlibisho,1959.0,3052.0,250.0,багвалинский,1667.69287109375,1.1393894614769182
7843,direct,ж,Tsukhta,1959.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.20793421608296864
7844,direct,ж,Tsulikana,1959.0,31987.0,272.0,лакский,1746.52551269531,0.19380940001343705
7845,direct,ж,Tukita,1959.0,127.0,127.0,тукитинский,1939.52868652344,1.1424380483544792
7846,direct,ж,Tukita,1959.0,127.0,127.0,тукитинский,1939.52868652344,1.1424380483544792
7847,direct,ж,Upper Ubekimakhi,1959.0,14258.0,411.0,цудахарский даргинский,1246.0,0.8824698517709378
7848,direct,ж,Uragi,1959.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.7373125625137674
7849,direct,ж,Uri,1959.0,31987.0,311.0,лакский,1666.2683105468802,0.25942530396478275
7850,direct,ж,Urtsaki,1959.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.6129426642335074
7851,direct,ж,Zilo,1959.0,4984.0,510.0,андийский,1202.365234375,0.9133031962435152
7852,direct,м,Balkhar,1959.0,31987.0,1195.0,лакский,1658.48388671875,0.20324061249297626
7853,direct,м,Bezhta,1959.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.1900450479505316
7854,direct,м,Burkikhan,1959.0,7886.0,780.0,агульский,1917.4191894531305,0.1079806651054099
7855,direct,м,Chabanmakhi,1959.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.24944778325227365
7856,direct,м,Chankurbe,1959.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.412110642955252
7857,direct,м,Chirag,1959.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.4411332465716325
7858,direct,м,Chuni,1959.0,117613.0,342.0,аварский,1375.91101074219,0.6509968599724986
7859,direct,м,Darvag,1959.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.01196979378304608
7860,direct,м,Dorgeli,1959.0,47605.0,3162.0,кумыкский,667.396423339844,0.012795161407809051
7861,direct,м,Durangi,1959.0,117613.0,345.0,аварский,1040.05541992188,0.27246302158598
7862,direct,м,Dyubek,1959.0,24826.0,1041.0,табасаранский,450.744720458984,0.23578774258499186
7863,direct,м,Dzhavgat,1959.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.6964756788032241
7864,direct,м,Ersi,1959.0,16786.0,1197.0,азербайджанский,407.0,0.1279415243857171
7865,direct,м,Fiy,1959.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.3448900789228509
7866,direct,м,Gdym,1959.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.5643946711849919
7867,direct,м,Gelmets,1959.0,3319.0,403.0,цахурский,1750.0,0.5477893698793812
7868,direct,м,Hinuq,1959.0,150.0,150.0,гинухский,1941.0,2.856099322195286
7869,direct,м,Ikhrek,1959.0,8229.0,1456.0,рутульский,1792.92919921875,0.5667521180656441
7870,direct,м,Karata,1959.0,4336.0,1262.0,каратинский,1463.62890625,0.773852513310569
7871,direct,м,Khlyut,1959.0,63939.0,787.0,лезгинский,1217.13757324219,0.12733668593338046
7872,direct,м,Khnov,1959.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.7179639420900974
7873,direct,м,Khpyuk,1959.0,7886.0,397.0,агульский,2186.0732421875,0.927283055272952
7874,direct,м,Kiche,1959.0,8229.0,188.0,рутульский,1291.65612792969,1.066636611023998
7875,direct,м,Kidero,1959.0,2980.0,283.0,цезский,1900.54162597656,1.3030037463680424
7876,direct,м,Kina,1959.0,8229.0,196.0,рутульский,1573.32702636719,0.8414825112777613
7877,direct,м,Kizhani,1959.0,117613.0,309.0,аварский,1515.361328125,0.2687598336213685
7878,direct,м,Kubachi,1959.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.2990814616059371
