,model prediction,sex,residence,year_of_birth,language population,village population,mother tongue,elevation,pred
4605,indirect,ж,Kurdul,1944.0,3319.0,205.0,цахурский,1880.81872558594,0.5484601558409848
4606,indirect,ж,Mallakent,1944.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.6969350676794015
4607,indirect,ж,Megeb,1944.0,710.0,710.0,мегебский,1712.15393066406,0.7480651472985608
4608,indirect,ж,Mikik,1944.0,3319.0,258.0,цахурский,1640.0,0.5576162023045929
4609,indirect,ж,Mukar,1944.0,31987.0,249.0,лакский,1667.02294921875,0.6969350676794015
4610,indirect,ж,Obokh,1944.0,117613.0,408.0,аварский,1765.45129394531,0.6890545816331792
4611,indirect,ж,Richa,1944.0,7886.0,885.0,агульский,2053.85205078125,0.6851505843723035
4612,indirect,ж,Rikvani,1944.0,4984.0,836.0,андийский,1874.55419921875,0.6244576297820155
4613,indirect,ж,Rutul,1944.0,8229.0,1769.0,рутульский,1342.49267578125,0.7638602810341727
4614,indirect,ж,Shangoda,1944.0,117613.0,175.0,аварский,1504.90002441406,0.6969350676794015
4615,indirect,ж,Shukty,1944.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.706081171270476
4616,indirect,ж,Sutbuk,1944.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.6969350676794015
4617,indirect,ж,Tad-Magitl,1944.0,2902.0,295.0,ахвахский,1457.0,0.706081171270476
4618,indirect,ж,Tlibisho,1944.0,3052.0,250.0,багвалинский,1667.69287109375,0.6035184361503331
4619,indirect,ж,Tsukhta,1944.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.6969350676794015
4620,indirect,ж,Tsulikana,1944.0,31987.0,272.0,лакский,1746.52551269531,0.6928290095725892
4621,indirect,ж,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.6983355677431822
4622,indirect,ж,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.6983355677431822
4623,indirect,ж,Upper Ubekimakhi,1944.0,14258.0,411.0,цудахарский даргинский,1246.0,0.607005723439591
4624,indirect,ж,Uragi,1944.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.6969350676794015
4625,indirect,ж,Uri,1944.0,31987.0,311.0,лакский,1666.2683105468802,0.6969350676794015
4626,indirect,ж,Urtsaki,1944.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.6969350676794015
4627,indirect,ж,Zilo,1944.0,4984.0,510.0,андийский,1202.365234375,0.6373112620984399
4628,indirect,м,Balkhar,1944.0,31987.0,1195.0,лакский,1658.48388671875,0.9358189895864693
4629,indirect,м,Bezhta,1944.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9383931593318532
4630,indirect,м,Burkikhan,1944.0,7886.0,780.0,агульский,1917.4191894531305,0.9346754568306892
4631,indirect,м,Chabanmakhi,1944.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9369010543768829
4632,indirect,м,Chankurbe,1944.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9369010543768829
4633,indirect,м,Chirag,1944.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.9546580742896004
4634,indirect,м,Chuni,1944.0,117613.0,342.0,аварский,1375.91101074219,0.9369010543768829
4635,indirect,м,Darvag,1944.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.915899091801154
4636,indirect,м,Dorgeli,1944.0,47605.0,3162.0,кумыкский,667.396423339844,0.9543091530879256
4637,indirect,м,Durangi,1944.0,117613.0,345.0,аварский,1040.05541992188,0.9369010543768829
4638,indirect,м,Dyubek,1944.0,24826.0,1041.0,табасаранский,450.744720458984,0.9260713850752318
4639,indirect,м,Dzhavgat,1944.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.939571381425914
4640,indirect,м,Ersi,1944.0,16786.0,1197.0,азербайджанский,407.0,0.9358189895864693
4641,indirect,м,Fiy,1944.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.790594943050802
4642,indirect,м,Gdym,1944.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7935853742043051
4643,indirect,м,Gelmets,1944.0,3319.0,403.0,цахурский,1750.0,0.8869119980219676
4644,indirect,м,Hinuq,1944.0,150.0,150.0,гинухский,1941.0,0.9372924180306912
4645,indirect,м,Ikhrek,1944.0,8229.0,1456.0,рутульский,1792.92919921875,0.9335579325586104
4646,indirect,м,Karata,1944.0,4336.0,1262.0,каратинский,1463.62890625,0.9358189895864693
4647,indirect,м,Khlyut,1944.0,63939.0,787.0,лезгинский,1217.13757324219,0.9369010543768829
4648,indirect,м,Khnov,1944.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9117165710998082
4649,indirect,м,Khpyuk,1944.0,7886.0,397.0,агульский,2186.0732421875,0.9346754568306892
4650,indirect,м,Kiche,1944.0,8229.0,188.0,рутульский,1291.65612792969,0.9369010543768829
4651,indirect,м,Kidero,1944.0,2980.0,283.0,цезский,1900.54162597656,0.9372924180306912
4652,indirect,м,Kina,1944.0,8229.0,196.0,рутульский,1573.32702636719,0.9369010543768829
4653,indirect,м,Kizhani,1944.0,117613.0,309.0,аварский,1515.361328125,0.9369010543768829
4654,indirect,м,Kubachi,1944.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9523522761673342
4655,indirect,м,Kuli,1944.0,31987.0,2430.0,лакский,1955.77087402344,0.9526665455358564
4656,indirect,м,Kuli,1944.0,31987.0,2430.0,лакский,1955.77087402344,0.9526665455358564
4657,indirect,м,Kurdul,1944.0,3319.0,205.0,цахурский,1880.81872558594,0.8869119980219676
4658,indirect,м,Mallakent,1944.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9369010543768829
4659,indirect,м,Megeb,1944.0,710.0,710.0,мегебский,1712.15393066406,0.9504261972540944
4660,indirect,м,Mikik,1944.0,3319.0,258.0,цахурский,1640.0,0.8905743767390222
4661,indirect,м,Mukar,1944.0,31987.0,249.0,лакский,1667.02294921875,0.9369010543768829
4662,indirect,м,Obokh,1944.0,117613.0,408.0,аварский,1765.45129394531,0.9346754568306892
4663,indirect,м,Richa,1944.0,7886.0,885.0,агульский,2053.85205078125,0.9335579325586104
4664,indirect,м,Rikvani,1944.0,4984.0,836.0,андийский,1874.55419921875,0.9147950586606044
4665,indirect,м,Rutul,1944.0,8229.0,1769.0,рутульский,1342.49267578125,0.9543091530879256
4666,indirect,м,Shangoda,1944.0,117613.0,175.0,аварский,1504.90002441406,0.9369010543768829
4667,indirect,м,Shukty,1944.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9394346334764804
4668,indirect,м,Sutbuk,1944.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9369010543768829
4669,indirect,м,Tad-Magitl,1944.0,2902.0,295.0,ахвахский,1457.0,0.9394346334764804
4670,indirect,м,Tlibisho,1944.0,3052.0,250.0,багвалинский,1667.69287109375,0.907650198104843
4671,indirect,м,Tsukhta,1944.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.9369010543768829
4672,indirect,м,Tsulikana,1944.0,31987.0,272.0,лакский,1746.52551269531,0.9357464223018752
4673,indirect,м,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.9372924180306912
4674,indirect,м,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.9372924180306912
4675,indirect,м,Upper Ubekimakhi,1944.0,14258.0,411.0,цудахарский даргинский,1246.0,0.9088664064037676
4676,indirect,м,Uragi,1944.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9369010543768829
4677,indirect,м,Uri,1944.0,31987.0,311.0,лакский,1666.2683105468802,0.9369010543768829
4678,indirect,м,Urtsaki,1944.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9369010543768829
4679,indirect,м,Zilo,1944.0,4984.0,510.0,андийский,1202.365234375,0.9190003471432536
4680,direct,ж,Balkhar,1944.0,31987.0,1195.0,лакский,1658.48388671875,0.8552394518299336
4681,direct,ж,Bezhta,1944.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.8552394518299336
4682,direct,ж,Burkikhan,1944.0,7886.0,780.0,агульский,1917.4191894531305,0.8268253234498757
4683,direct,ж,Chabanmakhi,1944.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.8197324641182346
4684,direct,ж,Chankurbe,1944.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.8552394518299336
4685,direct,ж,Chirag,1944.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.8440765411227881
4686,direct,ж,Chuni,1944.0,117613.0,342.0,аварский,1375.91101074219,0.8552394518299336
4687,direct,ж,Darvag,1944.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.6845456654982065
4688,direct,ж,Dorgeli,1944.0,47605.0,3162.0,кумыкский,667.396423339844,0.8552394518299336
4689,direct,ж,Durangi,1944.0,117613.0,345.0,аварский,1040.05541992188,0.8552394518299336
4690,direct,ж,Dyubek,1944.0,24826.0,1041.0,табасаранский,450.744720458984,0.8552394518299336
4691,direct,ж,Dzhavgat,1944.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.8552394518299336
4692,direct,ж,Ersi,1944.0,16786.0,1197.0,азербайджанский,407.0,0.8552394518299336
4693,direct,ж,Fiy,1944.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.3225217483397985
4694,direct,ж,Gdym,1944.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.2681613097394045
4695,direct,ж,Gelmets,1944.0,3319.0,403.0,цахурский,1750.0,0.7752156193129199
4696,direct,ж,Hinuq,1944.0,150.0,150.0,гинухский,1941.0,0.7860920542362992
4697,direct,ж,Ikhrek,1944.0,8229.0,1456.0,рутульский,1792.92919921875,0.8268253234498757
4698,direct,ж,Karata,1944.0,4336.0,1262.0,каратинский,1463.62890625,0.8552394518299336
4699,direct,ж,Khlyut,1944.0,63939.0,787.0,лезгинский,1217.13757324219,0.8832639719433301
4700,direct,ж,Khnov,1944.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.8268253234498757
4701,direct,ж,Khpyuk,1944.0,7886.0,397.0,агульский,2186.0732421875,0.8268253234498757
4702,direct,ж,Kiche,1944.0,8229.0,188.0,рутульский,1291.65612792969,0.8197324641182346
4703,direct,ж,Kidero,1944.0,2980.0,283.0,цезский,1900.54162597656,0.7860920542362992
4704,direct,ж,Kina,1944.0,8229.0,196.0,рутульский,1573.32702636719,0.8197324641182346
4705,direct,ж,Kizhani,1944.0,117613.0,309.0,аварский,1515.361328125,0.8197324641182346
4706,direct,ж,Kubachi,1944.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.8552394518299336
4707,direct,ж,Kuli,1944.0,31987.0,2430.0,лакский,1955.77087402344,0.8268253234498757
4708,direct,ж,Kuli,1944.0,31987.0,2430.0,лакский,1955.77087402344,0.8268253234498757
4709,direct,ж,Kurdul,1944.0,3319.0,205.0,цахурский,1880.81872558594,0.7263605266406995
4710,direct,ж,Mallakent,1944.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.8197324641182346
4711,direct,ж,Megeb,1944.0,710.0,710.0,мегебский,1712.15393066406,0.8552394518299336
4712,direct,ж,Mikik,1944.0,3319.0,258.0,цахурский,1640.0,0.7666056231489703
4713,direct,ж,Mukar,1944.0,31987.0,249.0,лакский,1667.02294921875,0.8197324641182346
4714,direct,ж,Obokh,1944.0,117613.0,408.0,аварский,1765.45129394531,0.8268253234498757
4715,direct,ж,Richa,1944.0,7886.0,885.0,агульский,2053.85205078125,0.8268253234498757
4716,direct,ж,Rikvani,1944.0,4984.0,836.0,андийский,1874.55419921875,0.7635466781442442
4717,direct,ж,Rutul,1944.0,8229.0,1769.0,рутульский,1342.49267578125,0.8552394518299336
4718,direct,ж,Shangoda,1944.0,117613.0,175.0,аварский,1504.90002441406,0.8197324641182346
4719,direct,ж,Shukty,1944.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.8552394518299336
4720,direct,ж,Sutbuk,1944.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.8552394518299336
4721,direct,ж,Tad-Magitl,1944.0,2902.0,295.0,ахвахский,1457.0,0.8197324641182346
4722,direct,ж,Tlibisho,1944.0,3052.0,250.0,багвалинский,1667.69287109375,0.8197324641182346
4723,direct,ж,Tsukhta,1944.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.7144184063905634
4724,direct,ж,Tsulikana,1944.0,31987.0,272.0,лакский,1746.52551269531,0.7860920542362992
4725,direct,ж,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.7860920542362992
4726,direct,ж,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.7860920542362992
4727,direct,ж,Upper Ubekimakhi,1944.0,14258.0,411.0,цудахарский даргинский,1246.0,0.8552394518299336
4728,direct,ж,Uragi,1944.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.8197324641182346
4729,direct,ж,Uri,1944.0,31987.0,311.0,лакский,1666.2683105468802,0.8552394518299336
4730,direct,ж,Urtsaki,1944.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.8552394518299336
4731,direct,ж,Zilo,1944.0,4984.0,510.0,андийский,1202.365234375,0.7998298507607161
4732,direct,м,Balkhar,1944.0,31987.0,1195.0,лакский,1658.48388671875,0.9805560361223594
4733,direct,м,Bezhta,1944.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9805560361223594
4734,direct,м,Burkikhan,1944.0,7886.0,780.0,агульский,1917.4191894531305,0.9760506965353356
4735,direct,м,Chabanmakhi,1944.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9748841267791216
4736,direct,м,Chankurbe,1944.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9805560361223594
4737,direct,м,Chirag,1944.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.9788173073257576
4738,direct,м,Chuni,1944.0,117613.0,342.0,аварский,1375.91101074219,0.9805560361223594
4739,direct,м,Darvag,1944.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.948778890286734
4740,direct,м,Dorgeli,1944.0,47605.0,3162.0,кумыкский,667.396423339844,0.9805560361223594
4741,direct,м,Durangi,1944.0,117613.0,345.0,аварский,1040.05541992188,0.9805560361223594
4742,direct,м,Dyubek,1944.0,24826.0,1041.0,табасаранский,450.744720458984,0.9805560361223594
4743,direct,м,Dzhavgat,1944.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.9805560361223594
4744,direct,м,Ersi,1944.0,16786.0,1197.0,азербайджанский,407.0,0.9805560361223594
4745,direct,м,Fiy,1944.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.8025130685741303
4746,direct,м,Gdym,1944.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7577367690070455
4747,direct,м,Gelmets,1944.0,3319.0,403.0,цахурский,1750.0,0.967146197616198
4748,direct,м,Hinuq,1944.0,150.0,150.0,гинухский,1941.0,0.9691059623336816
4749,direct,м,Ikhrek,1944.0,8229.0,1456.0,рутульский,1792.92919921875,0.9760506965353356
4750,direct,м,Karata,1944.0,4336.0,1262.0,каратинский,1463.62890625,0.9805560361223594
4751,direct,м,Khlyut,1944.0,63939.0,787.0,лезгинский,1217.13757324219,0.9847527509349988
4752,direct,м,Khnov,1944.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9760506965353356
4753,direct,м,Khpyuk,1944.0,7886.0,397.0,агульский,2186.0732421875,0.9760506965353356
4754,direct,м,Kiche,1944.0,8229.0,188.0,рутульский,1291.65612792969,0.9748841267791216
4755,direct,м,Kidero,1944.0,2980.0,283.0,цезский,1900.54162597656,0.9691059623336816
4756,direct,м,Kina,1944.0,8229.0,196.0,рутульский,1573.32702636719,0.9748841267791216
4757,direct,м,Kizhani,1944.0,117613.0,309.0,аварский,1515.361328125,0.9748841267791216
4758,direct,м,Kubachi,1944.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9805560361223594
4759,direct,м,Kuli,1944.0,31987.0,2430.0,лакский,1955.77087402344,0.9760506965353356
4760,direct,м,Kuli,1944.0,31987.0,2430.0,лакский,1955.77087402344,0.9760506965353356
4761,direct,м,Kurdul,1944.0,3319.0,205.0,цахурский,1880.81872558594,0.9577311884565748
4762,direct,м,Mallakent,1944.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9748841267791216
4763,direct,м,Megeb,1944.0,710.0,710.0,мегебский,1712.15393066406,0.9805560361223594
4764,direct,м,Mikik,1944.0,3319.0,258.0,цахурский,1640.0,0.965561193952684
4765,direct,м,Mukar,1944.0,31987.0,249.0,лакский,1667.02294921875,0.9748841267791216
4766,direct,м,Obokh,1944.0,117613.0,408.0,аварский,1765.45129394531,0.9760506965353356
4767,direct,м,Richa,1944.0,7886.0,885.0,агульский,2053.85205078125,0.9760506965353356
4768,direct,м,Rikvani,1944.0,4984.0,836.0,андийский,1874.55419921875,0.9649907448212206
4769,direct,м,Rutul,1944.0,8229.0,1769.0,рутульский,1342.49267578125,0.9805560361223594
4770,direct,м,Shangoda,1944.0,117613.0,175.0,аварский,1504.90002441406,0.9748841267791216
4771,direct,м,Shukty,1944.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9805560361223594
4772,direct,м,Sutbuk,1944.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9805560361223594
4773,direct,м,Tad-Magitl,1944.0,2902.0,295.0,ахвахский,1457.0,0.9748841267791216
4774,direct,м,Tlibisho,1944.0,3052.0,250.0,багвалинский,1667.69287109375,0.9748841267791216
4775,direct,м,Tsukhta,1944.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.9552646165118616
4776,direct,м,Tsulikana,1944.0,31987.0,272.0,лакский,1746.52551269531,0.9691059623336816
4777,direct,м,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.9691059623336816
4778,direct,м,Tukita,1944.0,127.0,127.0,тукитинский,1939.52868652344,0.9691059623336816
4779,direct,м,Upper Ubekimakhi,1944.0,14258.0,411.0,цудахарский даргинский,1246.0,0.9805560361223594
4780,direct,м,Uragi,1944.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9748841267791216
4781,direct,м,Uri,1944.0,31987.0,311.0,лакский,1666.2683105468802,0.9805560361223594
4782,direct,м,Urtsaki,1944.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9805560361223594
4783,direct,м,Zilo,1944.0,4984.0,510.0,андийский,1202.365234375,0.971515963021826
4784,indirect,ж,Balkhar,1945.0,31987.0,1195.0,лакский,1658.48388671875,0.69308594204282
4785,indirect,ж,Bezhta,1945.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.7022985878627609
4786,indirect,ж,Burkikhan,1945.0,7886.0,780.0,агульский,1917.4191894531305,0.6890545816331792
4787,indirect,ж,Chabanmakhi,1945.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.6969350676794015
4788,indirect,ж,Chankurbe,1945.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.6969350676794015
4789,indirect,ж,Chirag,1945.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.7653059018926708
4790,indirect,ж,Chuni,1945.0,117613.0,342.0,аварский,1375.91101074219,0.6969350676794015
4791,indirect,ж,Darvag,1945.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.6277930082251891
4792,indirect,ж,Dorgeli,1945.0,47605.0,3162.0,кумыкский,667.396423339844,0.7638602810341727
4793,indirect,ж,Durangi,1945.0,117613.0,345.0,аварский,1040.05541992188,0.6969350676794015
4794,indirect,ж,Dyubek,1945.0,24826.0,1041.0,табасаранский,450.744720458984,0.6598717856581087
4795,indirect,ж,Dzhavgat,1945.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.706580234515004
4796,indirect,ж,Ersi,1945.0,16786.0,1197.0,азербайджанский,407.0,0.69308594204282
4797,indirect,ж,Fiy,1945.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.3689758019909682
4798,indirect,ж,Gdym,1945.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.3732137599957741
4799,indirect,ж,Gelmets,1945.0,3319.0,403.0,цахурский,1750.0,0.5484601558409848
4800,indirect,ж,Hinuq,1945.0,150.0,150.0,гинухский,1941.0,0.6983355677431822
4801,indirect,ж,Ikhrek,1945.0,8229.0,1456.0,рутульский,1792.92919921875,0.6851505843723035
4802,indirect,ж,Karata,1945.0,4336.0,1262.0,каратинский,1463.62890625,0.69308594204282
4803,indirect,ж,Khlyut,1945.0,63939.0,787.0,лезгинский,1217.13757324219,0.6969350676794015
4804,indirect,ж,Khnov,1945.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.6153005080112783
4805,indirect,ж,Khpyuk,1945.0,7886.0,397.0,агульский,2186.0732421875,0.6890545816331792
4806,indirect,ж,Kiche,1945.0,8229.0,188.0,рутульский,1291.65612792969,0.6969350676794015
4807,indirect,ж,Kidero,1945.0,2980.0,283.0,цезский,1900.54162597656,0.6983355677431822
4808,indirect,ж,Kina,1945.0,8229.0,196.0,рутульский,1573.32702636719,0.6969350676794015
4809,indirect,ж,Kizhani,1945.0,117613.0,309.0,аварский,1515.361328125,0.6969350676794015
4810,indirect,ж,Kubachi,1945.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.755833674796443
4811,indirect,ж,Kuli,1945.0,31987.0,2430.0,лакский,1955.77087402344,0.7571135445096809
4812,indirect,ж,Kuli,1945.0,31987.0,2430.0,лакский,1955.77087402344,0.7571135445096809
4813,indirect,ж,Kurdul,1945.0,3319.0,205.0,цахурский,1880.81872558594,0.5484601558409848
4814,indirect,ж,Mallakent,1945.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.6969350676794015
4815,indirect,ж,Megeb,1945.0,710.0,710.0,мегебский,1712.15393066406,0.7480651472985608
4816,indirect,ж,Mikik,1945.0,3319.0,258.0,цахурский,1640.0,0.5576162023045929
4817,indirect,ж,Mukar,1945.0,31987.0,249.0,лакский,1667.02294921875,0.6969350676794015
4818,indirect,ж,Obokh,1945.0,117613.0,408.0,аварский,1765.45129394531,0.6890545816331792
4819,indirect,ж,Richa,1945.0,7886.0,885.0,агульский,2053.85205078125,0.6851505843723035
4820,indirect,ж,Rikvani,1945.0,4984.0,836.0,андийский,1874.55419921875,0.6244576297820155
4821,indirect,ж,Rutul,1945.0,8229.0,1769.0,рутульский,1342.49267578125,0.7638602810341727
4822,indirect,ж,Shangoda,1945.0,117613.0,175.0,аварский,1504.90002441406,0.6969350676794015
4823,indirect,ж,Shukty,1945.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.706081171270476
4824,indirect,ж,Sutbuk,1945.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.6969350676794015
4825,indirect,ж,Tad-Magitl,1945.0,2902.0,295.0,ахвахский,1457.0,0.706081171270476
4826,indirect,ж,Tlibisho,1945.0,3052.0,250.0,багвалинский,1667.69287109375,0.6035184361503331
4827,indirect,ж,Tsukhta,1945.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.6969350676794015
4828,indirect,ж,Tsulikana,1945.0,31987.0,272.0,лакский,1746.52551269531,0.6928290095725892
4829,indirect,ж,Tukita,1945.0,127.0,127.0,тукитинский,1939.52868652344,0.6983355677431822
4830,indirect,ж,Tukita,1945.0,127.0,127.0,тукитинский,1939.52868652344,0.6983355677431822
4831,indirect,ж,Upper Ubekimakhi,1945.0,14258.0,411.0,цудахарский даргинский,1246.0,0.607005723439591
4832,indirect,ж,Uragi,1945.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.6969350676794015
4833,indirect,ж,Uri,1945.0,31987.0,311.0,лакский,1666.2683105468802,0.6969350676794015
4834,indirect,ж,Urtsaki,1945.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.6969350676794015
4835,indirect,ж,Zilo,1945.0,4984.0,510.0,андийский,1202.365234375,0.6373112620984399
4836,indirect,м,Balkhar,1945.0,31987.0,1195.0,лакский,1658.48388671875,0.9358189895864693
4837,indirect,м,Bezhta,1945.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9383931593318532
4838,indirect,м,Burkikhan,1945.0,7886.0,780.0,агульский,1917.4191894531305,0.9346754568306892
4839,indirect,м,Chabanmakhi,1945.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9369010543768829
4840,indirect,м,Chankurbe,1945.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9369010543768829
4841,indirect,м,Chirag,1945.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.9546580742896004
4842,indirect,м,Chuni,1945.0,117613.0,342.0,аварский,1375.91101074219,0.9369010543768829
4843,indirect,м,Darvag,1945.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.915899091801154
4844,indirect,м,Dorgeli,1945.0,47605.0,3162.0,кумыкский,667.396423339844,0.9543091530879256
4845,indirect,м,Durangi,1945.0,117613.0,345.0,аварский,1040.05541992188,0.9369010543768829
4846,indirect,м,Dyubek,1945.0,24826.0,1041.0,табасаранский,450.744720458984,0.9260713850752318
4847,indirect,м,Dzhavgat,1945.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.939571381425914
4848,indirect,м,Ersi,1945.0,16786.0,1197.0,азербайджанский,407.0,0.9358189895864693
4849,indirect,м,Fiy,1945.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.790594943050802
4850,indirect,м,Gdym,1945.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7935853742043051
4851,indirect,м,Gelmets,1945.0,3319.0,403.0,цахурский,1750.0,0.8869119980219676
4852,indirect,м,Hinuq,1945.0,150.0,150.0,гинухский,1941.0,0.9372924180306912
4853,indirect,м,Ikhrek,1945.0,8229.0,1456.0,рутульский,1792.92919921875,0.9335579325586104
4854,indirect,м,Karata,1945.0,4336.0,1262.0,каратинский,1463.62890625,0.9358189895864693
4855,indirect,м,Khlyut,1945.0,63939.0,787.0,лезгинский,1217.13757324219,0.9369010543768829
4856,indirect,м,Khnov,1945.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9117165710998082
4857,indirect,м,Khpyuk,1945.0,7886.0,397.0,агульский,2186.0732421875,0.9346754568306892
4858,indirect,м,Kiche,1945.0,8229.0,188.0,рутульский,1291.65612792969,0.9369010543768829
4859,indirect,м,Kidero,1945.0,2980.0,283.0,цезский,1900.54162597656,0.9372924180306912
4860,indirect,м,Kina,1945.0,8229.0,196.0,рутульский,1573.32702636719,0.9369010543768829
4861,indirect,м,Kizhani,1945.0,117613.0,309.0,аварский,1515.361328125,0.9369010543768829
4862,indirect,м,Kubachi,1945.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9523522761673342
4863,indirect,м,Kuli,1945.0,31987.0,2430.0,лакский,1955.77087402344,0.9526665455358564
4864,indirect,м,Kuli,1945.0,31987.0,2430.0,лакский,1955.77087402344,0.9526665455358564
4865,indirect,м,Kurdul,1945.0,3319.0,205.0,цахурский,1880.81872558594,0.8869119980219676
4866,indirect,м,Mallakent,1945.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9369010543768829
4867,indirect,м,Megeb,1945.0,710.0,710.0,мегебский,1712.15393066406,0.9504261972540944
4868,indirect,м,Mikik,1945.0,3319.0,258.0,цахурский,1640.0,0.8905743767390222
4869,indirect,м,Mukar,1945.0,31987.0,249.0,лакский,1667.02294921875,0.9369010543768829
4870,indirect,м,Obokh,1945.0,117613.0,408.0,аварский,1765.45129394531,0.9346754568306892
4871,indirect,м,Richa,1945.0,7886.0,885.0,агульский,2053.85205078125,0.9335579325586104
